# redshift, dNdz, bias
1.048000000000000043e+00 2.956172739783877660e+03 1.500000000000000000e+00
1.048999999999999932e+00 2.953123660254181686e+03 1.500000000000000000e+00
1.050000000000000044e+00 2.950072363810067145e+03 1.500000000000000000e+00
1.050999999999999934e+00 2.947018874025549849e+03 1.500000000000000000e+00
1.052000000000000046e+00 2.943963214401461755e+03 1.500000000000000000e+00
1.052999999999999936e+00 2.940905408365546009e+03 1.500000000000000000e+00
1.054000000000000048e+00 2.937845479272540160e+03 1.500000000000000000e+00
1.054999999999999938e+00 2.934783450404278938e+03 1.500000000000000000e+00
1.056000000000000050e+00 2.931719344969779286e+03 1.500000000000000000e+00
1.056999999999999940e+00 2.928653186105338591e+03 1.500000000000000000e+00
1.058000000000000052e+00 2.925584996874621993e+03 1.500000000000000000e+00
1.058999999999999941e+00 2.922514800268764247e+03 1.500000000000000000e+00
1.060000000000000053e+00 2.919442619206455674e+03 1.500000000000000000e+00
1.060999999999999943e+00 2.916368476534046295e+03 1.500000000000000000e+00
1.062000000000000055e+00 2.913292395025634505e+03 1.500000000000000000e+00
1.062999999999999945e+00 2.910214397383166670e+03 1.500000000000000000e+00
1.064000000000000057e+00 2.907134506236528523e+03 1.500000000000000000e+00
1.064999999999999947e+00 2.904052744143649306e+03 1.500000000000000000e+00
1.066000000000000059e+00 2.900969133590593174e+03 1.500000000000000000e+00
1.066999999999999948e+00 2.897883696991659690e+03 1.500000000000000000e+00
1.068000000000000060e+00 2.894796456689478873e+03 1.500000000000000000e+00
1.068999999999999950e+00 2.891707434955115787e+03 1.500000000000000000e+00
1.070000000000000062e+00 2.888616653988160579e+03 1.500000000000000000e+00
1.070999999999999952e+00 2.885524135916837622e+03 1.500000000000000000e+00
1.072000000000000064e+00 2.882429902798096464e+03 1.500000000000000000e+00
1.072999999999999954e+00 2.879333976617718236e+03 1.500000000000000000e+00
1.074000000000000066e+00 2.876236379290412970e+03 1.500000000000000000e+00
1.074999999999999956e+00 2.873137132659921463e+03 1.500000000000000000e+00
1.076000000000000068e+00 2.870036258499115775e+03 1.500000000000000000e+00
1.076999999999999957e+00 2.866933778510104730e+03 1.500000000000000000e+00
1.078000000000000069e+00 2.863829714324329416e+03 1.500000000000000000e+00
1.078999999999999959e+00 2.860724087502671409e+03 1.500000000000000000e+00
1.080000000000000071e+00 2.857616919535552825e+03 1.500000000000000000e+00
1.080999999999999961e+00 2.854508231843040903e+03 1.500000000000000000e+00
1.082000000000000073e+00 2.851398045774949878e+03 1.500000000000000000e+00
1.082999999999999963e+00 2.848286382610946021e+03 1.500000000000000000e+00
1.084000000000000075e+00 2.845173263560655414e+03 1.500000000000000000e+00
1.084999999999999964e+00 2.842058709763759907e+03 1.500000000000000000e+00
1.086000000000000076e+00 2.838942742290109436e+03 1.500000000000000000e+00
1.086999999999999966e+00 2.835825382139829344e+03 1.500000000000000000e+00
1.088000000000000078e+00 2.832706650243415424e+03 1.500000000000000000e+00
1.088999999999999968e+00 2.829586567461850791e+03 1.500000000000000000e+00
1.090000000000000080e+00 2.826465154586707740e+03 1.500000000000000000e+00
1.090999999999999970e+00 2.823342432340255073e+03 1.500000000000000000e+00
1.092000000000000082e+00 2.820218421375563594e+03 1.500000000000000000e+00
1.092999999999999972e+00 2.817093142276615254e+03 1.500000000000000000e+00
1.094000000000000083e+00 2.813966615558412286e+03 1.500000000000000000e+00
1.094999999999999973e+00 2.810838861667081346e+03 1.500000000000000000e+00
1.096000000000000085e+00 2.807709900979984013e+03 1.500000000000000000e+00
1.096999999999999975e+00 2.804579753805826840e+03 1.500000000000000000e+00
1.098000000000000087e+00 2.801448440384766400e+03 1.500000000000000000e+00
1.098999999999999977e+00 2.798315980888522517e+03 1.500000000000000000e+00
1.100000000000000089e+00 2.795182395420484681e+03 1.500000000000000000e+00
1.100999999999999979e+00 2.792047704015826639e+03 1.500000000000000000e+00
1.102000000000000091e+00 2.788911926641607351e+03 1.500000000000000000e+00
1.102999999999999980e+00 2.785775083196892865e+03 1.500000000000000000e+00
1.104000000000000092e+00 2.782637193512856811e+03 1.500000000000000000e+00
1.104999999999999982e+00 2.779498277352900004e+03 1.500000000000000000e+00
1.106000000000000094e+00 2.776358354412752760e+03 1.500000000000000000e+00
1.106999999999999984e+00 2.773217444320595860e+03 1.500000000000000000e+00
1.108000000000000096e+00 2.770075566637164229e+03 1.500000000000000000e+00
1.108999999999999986e+00 2.766932740855862903e+03 1.500000000000000000e+00
1.110000000000000098e+00 2.763788986402879800e+03 1.500000000000000000e+00
1.110999999999999988e+00 2.760644322637296227e+03 1.500000000000000000e+00
1.112000000000000099e+00 2.757498768851201021e+03 1.500000000000000000e+00
1.112999999999999989e+00 2.754352344269803325e+03 1.500000000000000000e+00
1.114000000000000101e+00 2.751205068051544458e+03 1.500000000000000000e+00
1.114999999999999991e+00 2.748056959288215694e+03 1.500000000000000000e+00
1.116000000000000103e+00 2.744908037005065125e+03 1.500000000000000000e+00
1.116999999999999993e+00 2.741758320160918174e+03 1.500000000000000000e+00
1.118000000000000105e+00 2.738607827648288094e+03 1.500000000000000000e+00
1.118999999999999995e+00 2.735456578293495113e+03 1.500000000000000000e+00
1.120000000000000107e+00 2.732304590856770574e+03 1.500000000000000000e+00
1.120999999999999996e+00 2.729151884032386533e+03 1.500000000000000000e+00
1.122000000000000108e+00 2.725998476448758538e+03 1.500000000000000000e+00
1.122999999999999998e+00 2.722844386668567950e+03 1.500000000000000000e+00
1.124000000000000110e+00 2.719689633188873813e+03 1.500000000000000000e+00
1.125000000000000000e+00 2.716534234441230183e+03 1.500000000000000000e+00
1.126000000000000112e+00 2.713378208791804354e+03 1.500000000000000000e+00
1.127000000000000002e+00 2.710221574541489190e+03 1.500000000000000000e+00
1.128000000000000114e+00 2.707064349926019986e+03 1.500000000000000000e+00
1.129000000000000004e+00 2.703906553116094528e+03 1.500000000000000000e+00
1.130000000000000115e+00 2.700748202217486323e+03 1.500000000000000000e+00
1.131000000000000005e+00 2.697589315271162832e+03 1.500000000000000000e+00
1.132000000000000117e+00 2.694429910253400976e+03 1.500000000000000000e+00
1.133000000000000007e+00 2.691270005075912195e+03 1.500000000000000000e+00
1.134000000000000119e+00 2.688109617585943852e+03 1.500000000000000000e+00
1.135000000000000009e+00 2.684948765566417478e+03 1.500000000000000000e+00
1.136000000000000121e+00 2.681787466736027909e+03 1.500000000000000000e+00
1.137000000000000011e+00 2.678625738749376978e+03 1.500000000000000000e+00
1.138000000000000123e+00 2.675463599197077656e+03 1.500000000000000000e+00
1.139000000000000012e+00 2.672301065605882741e+03 1.500000000000000000e+00
1.140000000000000124e+00 2.669138155438800823e+03 1.500000000000000000e+00
1.141000000000000014e+00 2.665974886095210877e+03 1.500000000000000000e+00
1.142000000000000126e+00 2.662811274910986413e+03 1.500000000000000000e+00
1.143000000000000016e+00 2.659647339158612795e+03 1.500000000000000000e+00
1.144000000000000128e+00 2.656483096047305480e+03 1.500000000000000000e+00
1.145000000000000018e+00 2.653318562723129162e+03 1.500000000000000000e+00
1.146000000000000130e+00 2.650153756269118730e+03 1.500000000000000000e+00
1.147000000000000020e+00 2.646988693705399328e+03 1.500000000000000000e+00
1.148000000000000131e+00 2.643823391989304127e+03 1.500000000000000000e+00
1.149000000000000021e+00 2.640657868015495296e+03 1.500000000000000000e+00
1.150000000000000133e+00 2.637492138616083139e+03 1.500000000000000000e+00
1.151000000000000023e+00 2.634326220560748880e+03 1.500000000000000000e+00
1.152000000000000135e+00 2.631160130556861532e+03 1.500000000000000000e+00
1.153000000000000025e+00 2.627993885249602499e+03 1.500000000000000000e+00
1.153999999999999915e+00 2.624827501222080173e+03 1.500000000000000000e+00
1.155000000000000027e+00 2.621660994995455894e+03 1.500000000000000000e+00
1.155999999999999917e+00 2.618494383029064920e+03 1.500000000000000000e+00
1.157000000000000028e+00 2.615327681720531018e+03 1.500000000000000000e+00
1.157999999999999918e+00 2.612160907405897433e+03 1.500000000000000000e+00
1.159000000000000030e+00 2.608994076359736937e+03 1.500000000000000000e+00
1.159999999999999920e+00 2.605827204795284615e+03 1.500000000000000000e+00
1.161000000000000032e+00 2.602660308864547915e+03 1.500000000000000000e+00
1.161999999999999922e+00 2.599493404658438067e+03 1.500000000000000000e+00
1.163000000000000034e+00 2.596326508206881954e+03 1.500000000000000000e+00
1.163999999999999924e+00 2.593159635478957625e+03 1.500000000000000000e+00
1.165000000000000036e+00 2.589992802382997979e+03 1.500000000000000000e+00
1.165999999999999925e+00 2.586826024766727642e+03 1.500000000000000000e+00
1.167000000000000037e+00 2.583659318417379382e+03 1.500000000000000000e+00
1.167999999999999927e+00 2.580492699061814164e+03 1.500000000000000000e+00
1.169000000000000039e+00 2.577326182366646663e+03 1.500000000000000000e+00
1.169999999999999929e+00 2.574159783938367127e+03 1.500000000000000000e+00
1.171000000000000041e+00 2.570993519323460987e+03 1.500000000000000000e+00
1.171999999999999931e+00 2.567827404008535268e+03 1.500000000000000000e+00
1.173000000000000043e+00 2.564661453420435464e+03 1.500000000000000000e+00
1.173999999999999932e+00 2.561495682926376503e+03 1.500000000000000000e+00
1.175000000000000044e+00 2.558330107834055980e+03 1.500000000000000000e+00
1.175999999999999934e+00 2.555164743391784214e+03 1.500000000000000000e+00
1.177000000000000046e+00 2.551999604788602028e+03 1.500000000000000000e+00
1.177999999999999936e+00 2.548834707154407624e+03 1.500000000000000000e+00
1.179000000000000048e+00 2.545670065560076182e+03 1.500000000000000000e+00
1.179999999999999938e+00 2.542505695017584458e+03 1.500000000000000000e+00
1.181000000000000050e+00 2.539341610480134932e+03 1.500000000000000000e+00
1.181999999999999940e+00 2.536177826842274953e+03 1.500000000000000000e+00
1.183000000000000052e+00 2.533014358940024522e+03 1.500000000000000000e+00
1.183999999999999941e+00 2.529851221550997252e+03 1.500000000000000000e+00
1.185000000000000053e+00 2.526688429394521336e+03 1.500000000000000000e+00
1.185999999999999943e+00 2.523525997131769145e+03 1.500000000000000000e+00
1.187000000000000055e+00 2.520363939365873648e+03 1.500000000000000000e+00
1.187999999999999945e+00 2.517202270642056192e+03 1.500000000000000000e+00
1.189000000000000057e+00 2.514041005447747011e+03 1.500000000000000000e+00
1.189999999999999947e+00 2.510880158212714377e+03 1.500000000000000000e+00
1.191000000000000059e+00 2.507719743309178284e+03 1.500000000000000000e+00
1.191999999999999948e+00 2.504559775051944598e+03 1.500000000000000000e+00
1.193000000000000060e+00 2.501400267698519201e+03 1.500000000000000000e+00
1.193999999999999950e+00 2.498241235449242140e+03 1.500000000000000000e+00
1.195000000000000062e+00 2.495082692447399040e+03 1.500000000000000000e+00
1.195999999999999952e+00 2.491924652779354801e+03 1.500000000000000000e+00
1.197000000000000064e+00 2.488767130474671831e+03 1.500000000000000000e+00
1.197999999999999954e+00 2.485610139506236465e+03 1.500000000000000000e+00
1.199000000000000066e+00 2.482453693790380385e+03 1.500000000000000000e+00
1.199999999999999956e+00 2.479297807187008402e+03 1.500000000000000000e+00
1.201000000000000068e+00 2.476142493499714874e+03 1.500000000000000000e+00
1.201999999999999957e+00 2.472987766475918306e+03 1.500000000000000000e+00
1.203000000000000069e+00 2.469833639806971860e+03 1.500000000000000000e+00
1.203999999999999959e+00 2.466680127128300683e+03 1.500000000000000000e+00
1.205000000000000071e+00 2.463527242019515143e+03 1.500000000000000000e+00
1.205999999999999961e+00 2.460374998004542249e+03 1.500000000000000000e+00
1.207000000000000073e+00 2.457223408551742068e+03 1.500000000000000000e+00
1.207999999999999963e+00 2.454072487074040055e+03 1.500000000000000000e+00
1.209000000000000075e+00 2.450922246929044377e+03 1.500000000000000000e+00
1.209999999999999964e+00 2.447772701419170062e+03 1.500000000000000000e+00
1.211000000000000076e+00 2.444623863791768144e+03 1.500000000000000000e+00
1.211999999999999966e+00 2.441475747239245720e+03 1.500000000000000000e+00
1.213000000000000078e+00 2.438328364899187363e+03 1.500000000000000000e+00
1.213999999999999968e+00 2.435181729854484274e+03 1.500000000000000000e+00
1.215000000000000080e+00 2.432035855133454788e+03 1.500000000000000000e+00
1.215999999999999970e+00 2.428890753709970795e+03 1.500000000000000000e+00
1.217000000000000082e+00 2.425746438503576428e+03 1.500000000000000000e+00
1.217999999999999972e+00 2.422602922379618576e+03 1.500000000000000000e+00
1.219000000000000083e+00 2.419460218149365119e+03 1.500000000000000000e+00
1.219999999999999973e+00 2.416318338570133619e+03 1.500000000000000000e+00
1.221000000000000085e+00 2.413177296345408195e+03 1.500000000000000000e+00
1.221999999999999975e+00 2.410037104124973666e+03 1.500000000000000000e+00
1.223000000000000087e+00 2.406897774505026973e+03 1.500000000000000000e+00
1.223999999999999977e+00 2.403759320028310412e+03 1.500000000000000000e+00
1.225000000000000089e+00 2.400621753184231693e+03 1.500000000000000000e+00
1.225999999999999979e+00 2.397485086408988082e+03 1.500000000000000000e+00
1.227000000000000091e+00 2.394349332085687365e+03 1.500000000000000000e+00
1.227999999999999980e+00 2.391214502544476545e+03 1.500000000000000000e+00
1.229000000000000092e+00 2.388080610062662345e+03 1.500000000000000000e+00
1.229999999999999982e+00 2.384947666864835355e+03 1.500000000000000000e+00
1.231000000000000094e+00 2.381815685122990999e+03 1.500000000000000000e+00
1.231999999999999984e+00 2.378684676956657313e+03 1.500000000000000000e+00
1.233000000000000096e+00 2.375554654433015912e+03 1.500000000000000000e+00
1.233999999999999986e+00 2.372425629567027499e+03 1.500000000000000000e+00
1.235000000000000098e+00 2.369297614321548735e+03 1.500000000000000000e+00
1.235999999999999988e+00 2.366170620607466844e+03 1.500000000000000000e+00
1.237000000000000099e+00 2.363044660283810117e+03 1.500000000000000000e+00
1.237999999999999989e+00 2.359919745157882062e+03 1.500000000000000000e+00
1.239000000000000101e+00 2.356795886985377820e+03 1.500000000000000000e+00
1.239999999999999991e+00 2.353673097470510129e+03 1.500000000000000000e+00
1.241000000000000103e+00 2.350551388266130289e+03 1.500000000000000000e+00
1.241999999999999993e+00 2.347430770973853214e+03 1.500000000000000000e+00
1.243000000000000105e+00 2.344311257144180672e+03 1.500000000000000000e+00
1.243999999999999995e+00 2.341192858276623610e+03 1.500000000000000000e+00
1.245000000000000107e+00 2.338075585819820390e+03 1.500000000000000000e+00
1.245999999999999996e+00 2.334959451171670480e+03 1.500000000000000000e+00
1.247000000000000108e+00 2.331844465679444966e+03 1.500000000000000000e+00
1.247999999999999998e+00 2.328730640639918875e+03 1.500000000000000000e+00
1.249000000000000110e+00 2.325617987299485321e+03 1.500000000000000000e+00
1.250000000000000000e+00 2.322506516854288293e+03 1.500000000000000000e+00
1.251000000000000112e+00 2.319396240450334062e+03 1.500000000000000000e+00
1.252000000000000002e+00 2.316287169183622609e+03 1.500000000000000000e+00
1.253000000000000114e+00 2.313179314100264946e+03 1.500000000000000000e+00
1.254000000000000004e+00 2.310072686196607719e+03 1.500000000000000000e+00
1.255000000000000115e+00 2.306967296419351896e+03 1.500000000000000000e+00
1.256000000000000005e+00 2.303863155665681006e+03 1.500000000000000000e+00
1.257000000000000117e+00 2.300760274783378463e+03 1.500000000000000000e+00
1.258000000000000007e+00 2.297658664570951714e+03 1.500000000000000000e+00
1.259000000000000119e+00 2.294558335777750926e+03 1.500000000000000000e+00
